t(s),x(m),v(m/s)
9.666,0.651,0.397
9.667,0.651,0.397
9.668,0.651,0.397
9.669,0.652,0.397
9.67,0.652,0.397
9.671,0.653,0.398
9.672,0.653,0.398
9.673,0.653,0.398
9.674,0.654,0.398
9.675,0.654,0.398
9.676,0.655,0.398
9.677,0.655,0.398
9.678,0.655,0.398
9.679,0.656,0.399
9.68,0.656,0.399
9.681,0.657,0.399
9.682,0.657,0.399
9.683,0.657,0.399
9.684,0.658,0.399
9.685,0.658,0.399
9.686,0.659,0.399
9.687,0.659,0.4
9.688,0.659,0.4
9.689,0.66,0.4
9.69,0.66,0.4
9.691,0.661,0.4
9.692,0.661,0.4
9.693,0.661,0.4
9.694,0.662,0.4
9.695,0.662,0.401
9.696,0.663,0.401
9.697,0.663,0.401
9.698,0.663,0.401
9.699,0.664,0.401
9.7,0.664,0.401
9.701,0.665,0.401
9.702,0.665,0.401
9.703,0.665,0.401
9.704,0.666,0.402
9.705,0.666,0.402
9.706,0.667,0.402
9.707,0.667,0.402
9.708,0.667,0.402
9.709,0.668,0.402
9.71,0.668,0.402
9.711,0.669,0.402
9.712,0.669,0.403
9.713,0.669,0.403
9.714,0.67,0.403
9.715,0.67,0.403
9.716,0.671,0.403
9.717,0.671,0.403
9.718,0.671,0.403
9.719,0.672,0.403
9.72,0.672,0.404
9.721,0.673,0.404
9.722,0.673,0.404
9.723,0.674,0.404
9.724,0.674,0.404
9.725,0.674,0.404
9.726,0.675,0.404
9.727,0.675,0.404
9.728,0.676,0.405
9.729,0.676,0.405
9.73,0.676,0.405
9.731,0.677,0.405
9.732,0.677,0.405
9.733,0.678,0.405
9.734,0.678,0.405
9.735,0.678,0.405
9.736,0.679,0.405
9.737,0.679,0.406
9.738,0.68,0.406
9.739,0.68,0.406
9.74,0.68,0.406
9.741,0.681,0.406
9.742,0.681,0.406
9.743,0.682,0.406
9.744,0.682,0.406
9.745,0.682,0.407
9.746,0.683,0.407
9.747,0.683,0.407
9.748,0.684,0.407
9.749,0.684,0.407
9.75,0.684,0.407
9.751,0.685,0.407
9.752,0.685,0.407
9.753,0.686,0.408
9.754,0.686,0.408
9.755,0.686,0.408
9.756,0.687,0.408
9.757,0.687,0.408
9.758,0.688,0.408
9.759,0.688,0.408
9.76,0.689,0.408
9.761,0.689,0.409
9.762,0.689,0.409
9.763,0.69,0.409
9.764,0.69,0.409
9.765,0.691,0.409
9.766,0.691,0.409
9.767,0.691,0.409
9.768,0.692,0.409
9.769,0.692,0.409
9.77,0.693,0.41
9.771,0.693,0.41
9.772,0.693,0.41
9.773,0.694,0.41
9.774,0.694,0.41
9.775,0.695,0.41
9.776,0.695,0.41
9.777,0.695,0.41
9.778,0.696,0.411
9.779,0.696,0.411
9.78,0.697,0.411
9.781,0.697,0.411
9.782,0.698,0.411
9.783,0.698,0.411
9.784,0.698,0.411
9.785,0.699,0.411
9.786,0.699,0.412
9.787,0.7,0.412
9.788,0.7,0.412
9.789,0.7,0.412
9.79,0.701,0.412
9.791,0.701,0.412
9.792,0.702,0.412
9.793,0.702,0.412
9.794,0.702,0.413
9.795,0.703,0.413
9.796,0.703,0.413
9.797,0.704,0.413
9.798,0.704,0.413
9.799,0.705,0.413
9.8,0.705,0.413
9.801,0.705,0.413
9.802,0.706,0.413
9.803,0.706,0.414
9.804,0.707,0.414
9.805,0.707,0.414
9.806,0.707,0.414
9.807,0.708,0.414
9.808,0.708,0.414
9.809,0.709,0.414
9.81,0.709,0.414
9.811,0.71,0.415
9.812,0.71,0.415
9.813,0.71,0.415
9.814,0.711,0.415
9.815,0.711,0.415
9.816,0.712,0.415
9.817,0.712,0.415
9.818,0.712,0.415
9.819,0.713,0.416
9.82,0.713,0.416
9.821,0.714,0.416
9.822,0.714,0.416
9.823,0.715,0.416
9.824,0.715,0.416
9.825,0.715,0.416
9.826,0.716,0.416
9.827,0.716,0.417
9.828,0.717,0.417
9.829,0.717,0.417
9.83,0.717,0.417
9.831,0.718,0.417
9.832,0.718,0.417
9.833,0.719,0.417
9.834,0.719,0.417
9.835,0.72,0.417
9.836,0.72,0.418
9.837,0.72,0.418
9.838,0.721,0.418
9.839,0.721,0.418
9.84,0.722,0.418
9.841,0.722,0.418
9.842,0.722,0.418
9.843,0.723,0.418
9.844,0.723,0.419
9.845,0.724,0.419
9.846,0.724,0.419
9.847,0.725,0.419
9.848,0.725,0.419
9.849,0.725,0.419
9.85,0.726,0.419
9.851,0.726,0.419
9.852,0.727,0.42
9.853,0.727,0.42
9.854,0.727,0.42
9.855,0.728,0.42
9.856,0.728,0.42
9.857,0.729,0.42
9.858,0.729,0.42
9.859,0.73,0.42
9.86,0.73,0.42
9.861,0.73,0.421
9.862,0.731,0.421
9.863,0.731,0.421
9.864,0.732,0.421
9.865,0.732,0.421
9.866,0.733,0.421
9.867,0.733,0.421
9.868,0.733,0.421
9.869,0.734,0.422
9.87,0.734,0.422
9.871,0.735,0.422
9.872,0.735,0.422
9.873,0.735,0.422
9.874,0.736,0.422
9.875,0.736,0.422
9.876,0.737,0.422
9.877,0.737,0.423
9.878,0.738,0.423
9.879,0.738,0.423
9.88,0.738,0.423
9.881,0.739,0.423
9.882,0.739,0.423
9.883,0.74,0.423
9.884,0.74,0.423
9.885,0.741,0.424
9.886,0.741,0.424
9.887,0.741,0.424
9.888,0.742,0.424
9.889,0.742,0.424
9.89,0.743,0.424
9.891,0.743,0.424
9.892,0.744,0.424
9.893,0.744,0.424
9.894,0.744,0.425
9.895,0.745,0.425
9.896,0.745,0.425
9.897,0.746,0.425
9.898,0.746,0.425
9.899,0.746,0.425
9.9,0.747,0.425
9.901,0.747,0.425
9.902,0.748,0.426
9.903,0.748,0.426
9.904,0.749,0.426
9.905,0.749,0.426
9.906,0.749,0.426
9.907,0.75,0.426
9.908,0.75,0.426
9.909,0.751,0.426
9.91,0.751,0.427
9.911,0.752,0.427
9.912,0.752,0.427
9.913,0.752,0.427
9.914,0.753,0.427
9.915,0.753,0.427
9.916,0.754,0.427
9.917,0.754,0.427
9.918,0.755,0.428
9.919,0.755,0.428
9.92,0.755,0.428
9.921,0.756,0.428
9.922,0.756,0.428
9.923,0.757,0.428
9.924,0.757,0.428
9.925,0.758,0.428
9.926,0.758,0.428
9.927,0.758,0.429
9.928,0.759,0.429
9.929,0.759,0.429
9.93,0.76,0.429
9.931,0.76,0.429
9.932,0.761,0.429
9.933,0.761,0.429
9.934,0.761,0.429
9.935,0.762,0.43
9.936,0.762,0.43
9.937,0.763,0.43
9.938,0.763,0.43
9.939,0.764,0.43
9.94,0.764,0.43
9.941,0.764,0.43
9.942,0.765,0.43
9.943,0.765,0.431
9.944,0.766,0.431
9.945,0.766,0.431
9.946,0.767,0.431
9.947,0.767,0.431
9.948,0.767,0.431
9.949,0.768,0.431
9.95,0.768,0.431
9.951,0.769,0.432
9.952,0.769,0.432
9.953,0.77,0.432
9.954,0.77,0.432
9.955,0.77,0.432
9.956,0.771,0.432
9.957,0.771,0.432
9.958,0.772,0.432
9.959,0.772,0.432
9.96,0.773,0.433
9.961,0.773,0.433
9.962,0.774,0.433
9.963,0.774,0.433
9.964,0.774,0.433
9.965,0.775,0.433
9.966,0.775,0.433
9.967,0.776,0.433
9.968,0.776,0.434
9.969,0.777,0.434
9.97,0.777,0.434
9.971,0.777,0.434
9.972,0.778,0.434
9.973,0.778,0.434
9.974,0.779,0.434
9.975,0.779,0.434
9.976,0.78,0.435
9.977,0.78,0.435
9.978,0.78,0.435
9.979,0.781,0.435
9.98,0.781,0.435
9.981,0.782,0.435
9.982,0.782,0.435
9.983,0.783,0.435
9.984,0.783,0.436
9.985,0.783,0.436
9.986,0.784,0.436
9.987,0.784,0.436
9.988,0.785,0.436
9.989,0.785,0.436
9.99,0.786,0.436
9.991,0.786,0.436
9.992,0.787,0.436
9.993,0.787,0.437
9.994,0.787,0.437
9.995,0.788,0.437
9.996,0.788,0.437
9.997,0.789,0.437
9.998,0.789,0.437
9.999,0.79,0.437
10.0,0.79,0.437
10.001,0.79,0.438
10.002,0.791,0.438
10.003,0.791,0.438
10.004,0.792,0.438
10.005,0.792,0.438
10.006,0.793,0.438
10.007,0.793,0.438
10.008,0.794,0.438
10.009,0.794,0.439
10.01,0.794,0.439
10.011,0.795,0.439
10.012,0.795,0.439
10.013,0.796,0.439
10.014,0.796,0.439
10.015,0.797,0.439
10.016,0.797,0.439
10.017,0.797,0.44
10.018,0.798,0.44
10.019,0.798,0.44
10.02,0.799,0.44
10.021,0.799,0.44
10.022,0.8,0.44
10.023,0.8,0.44
10.024,0.801,0.44
10.025,0.801,0.44
10.026,0.801,0.441
10.027,0.802,0.441
10.028,0.802,0.441
10.029,0.803,0.441
10.03,0.803,0.441
10.031,0.804,0.441
10.032,0.804,0.441
10.033,0.805,0.441
10.034,0.805,0.442
10.035,0.805,0.442
10.036,0.806,0.442
10.037,0.806,0.442
10.038,0.807,0.442
10.039,0.807,0.442
10.04,0.808,0.442
10.041,0.808,0.442
10.042,0.809,0.443
10.043,0.809,0.443
10.044,0.809,0.443
10.045,0.81,0.443
10.046,0.81,0.443
10.047,0.811,0.443
10.048,0.811,0.443
10.049,0.812,0.443
10.05,0.812,0.444
10.051,0.813,0.444
10.052,0.813,0.444
10.053,0.813,0.444
10.054,0.814,0.444
10.055,0.814,0.444
10.056,0.815,0.444
10.057,0.815,0.444
10.058,0.816,0.444
10.059,0.816,0.445
10.06,0.817,0.445
10.061,0.817,0.445
10.062,0.817,0.445
10.063,0.818,0.445
10.064,0.818,0.445
10.065,0.819,0.445
10.066,0.819,0.445
10.067,0.82,0.446
10.068,0.82,0.446
10.069,0.821,0.446
10.07,0.821,0.446
10.071,0.821,0.446
10.072,0.822,0.446
10.073,0.822,0.446
10.074,0.823,0.446
10.075,0.823,0.447
10.076,0.824,0.447
10.077,0.824,0.447
10.078,0.825,0.447
10.079,0.825,0.447
10.08,0.825,0.447
10.081,0.826,0.447
10.082,0.826,0.447
10.083,0.827,0.448
10.084,0.827,0.448
10.085,0.828,0.448
10.086,0.828,0.448
10.087,0.829,0.448
10.088,0.829,0.448
10.089,0.829,0.448
10.09,0.83,0.448
10.091,0.83,0.448
10.092,0.831,0.449
10.093,0.831,0.449
10.094,0.832,0.449
10.095,0.832,0.449
10.096,0.833,0.449
10.097,0.833,0.449
10.098,0.833,0.449
10.099,0.834,0.449
10.1,0.834,0.45
10.101,0.835,0.45
10.102,0.835,0.45
10.103,0.836,0.45
10.104,0.836,0.45
10.105,0.837,0.45
10.106,0.837,0.45
10.107,0.838,0.45
10.108,0.838,0.451
10.109,0.838,0.451
10.11,0.839,0.451
10.111,0.839,0.451
10.112,0.84,0.451
10.113,0.84,0.451
10.114,0.841,0.451
10.115,0.841,0.451
10.116,0.842,0.452
10.117,0.842,0.452
10.118,0.843,0.452
10.119,0.843,0.452
10.12,0.843,0.452
10.121,0.844,0.452
10.122,0.844,0.452
10.123,0.845,0.452
10.124,0.845,0.452
10.125,0.846,0.453
10.126,0.846,0.453
10.127,0.847,0.453
10.128,0.847,0.453
10.129,0.847,0.453
10.13,0.848,0.453
10.131,0.848,0.453
10.132,0.849,0.453
10.133,0.849,0.454
10.134,0.85,0.454
10.135,0.85,0.454
10.136,0.851,0.454
10.137,0.851,0.454
10.138,0.852,0.454
10.139,0.852,0.454
10.14,0.852,0.454
10.141,0.853,0.455
10.142,0.853,0.455
10.143,0.854,0.455
10.144,0.854,0.455
10.145,0.855,0.455
10.146,0.855,0.455
10.147,0.856,0.455
10.148,0.856,0.455
10.149,0.857,0.455
10.15,0.857,0.456
10.151,0.857,0.456
10.152,0.858,0.456
10.153,0.858,0.456
10.154,0.859,0.456
10.155,0.859,0.456
10.156,0.86,0.456
10.157,0.86,0.456
10.158,0.861,0.457
10.159,0.861,0.457
10.16,0.862,0.457
10.161,0.862,0.457
10.162,0.862,0.457
10.163,0.863,0.457
10.164,0.863,0.457
10.165,0.864,0.457
10.166,0.864,0.458
10.167,0.865,0.458
10.168,0.865,0.458
10.169,0.866,0.458
10.17,0.866,0.458
10.171,0.867,0.458
10.172,0.867,0.458
10.173,0.868,0.458
10.174,0.868,0.459
10.175,0.868,0.459
10.176,0.869,0.459
10.177,0.869,0.459
10.178,0.87,0.459
10.179,0.87,0.459
10.18,0.871,0.459
10.181,0.871,0.459
10.182,0.872,0.459
10.183,0.872,0.46
10.184,0.873,0.46
10.185,0.873,0.46
10.186,0.874,0.46
10.187,0.874,0.46
10.188,0.874,0.46
10.189,0.875,0.46
10.19,0.875,0.46
10.191,0.876,0.461
10.192,0.876,0.461
10.193,0.877,0.461
10.194,0.877,0.461
10.195,0.878,0.461
10.196,0.878,0.461
10.197,0.879,0.461
10.198,0.879,0.461
10.199,0.879,0.462
10.2,0.88,0.462
10.201,0.88,0.462
10.202,0.881,0.462
10.203,0.881,0.462
10.204,0.882,0.462
10.205,0.882,0.462
10.206,0.883,0.462
10.207,0.883,0.463
10.208,0.884,0.463
10.209,0.884,0.463
10.21,0.885,0.463
10.211,0.885,0.463
10.212,0.886,0.463
10.213,0.886,0.463
10.214,0.886,0.463
10.215,0.887,0.463
10.216,0.887,0.464
10.217,0.888,0.464
10.218,0.888,0.464
10.219,0.889,0.464
10.22,0.889,0.464
10.221,0.89,0.464
10.222,0.89,0.464
10.223,0.891,0.464
10.224,0.891,0.465
10.225,0.892,0.465
10.226,0.892,0.465
10.227,0.892,0.465
10.228,0.893,0.465
10.229,0.893,0.465
10.23,0.894,0.465
10.231,0.894,0.465
10.232,0.895,0.466
10.233,0.895,0.466
10.234,0.896,0.466
10.235,0.896,0.466
10.236,0.897,0.466
10.237,0.897,0.466
10.238,0.898,0.466
10.239,0.898,0.466
10.24,0.899,0.467
10.241,0.899,0.467
10.242,0.899,0.467
10.243,0.9,0.467
10.244,0.9,0.467
10.245,0.901,0.467
10.246,0.901,0.467
10.247,0.902,0.467
10.248,0.902,0.467
10.249,0.903,0.468
10.25,0.903,0.468
10.251,0.904,0.468
10.252,0.904,0.468
10.253,0.905,0.468
10.254,0.905,0.468
10.255,0.906,0.468
10.256,0.906,0.468
10.257,0.906,0.469
10.258,0.907,0.469
10.259,0.907,0.469
10.26,0.908,0.469
10.261,0.908,0.469
10.262,0.909,0.469
10.263,0.909,0.469
10.264,0.91,0.469
10.265,0.91,0.47
10.266,0.911,0.47
10.267,0.911,0.47
10.268,0.912,0.47
10.269,0.912,0.47
10.27,0.913,0.47
10.271,0.913,0.47
10.272,0.914,0.47
10.273,0.914,0.471
10.274,0.914,0.471
10.275,0.915,0.471
10.276,0.915,0.471
10.277,0.916,0.471
10.278,0.916,0.471
10.279,0.917,0.471
10.28,0.917,0.471
10.281,0.918,0.471
10.282,0.918,0.472
10.283,0.919,0.472
10.284,0.919,0.472
10.285,0.92,0.472
10.286,0.92,0.472
10.287,0.921,0.472
10.288,0.921,0.472
10.289,0.922,0.472
10.29,0.922,0.473
10.291,0.922,0.473
10.292,0.923,0.473
10.293,0.923,0.473
10.294,0.924,0.473
10.295,0.924,0.473
10.296,0.925,0.473
10.297,0.925,0.473
10.298,0.926,0.474
10.299,0.926,0.474
10.3,0.927,0.474
10.301,0.927,0.474
10.302,0.928,0.474
10.303,0.928,0.474
10.304,0.929,0.474
10.305,0.929,0.474
10.306,0.93,0.475
10.307,0.93,0.475
10.308,0.931,0.475
10.309,0.931,0.475
10.31,0.931,0.475
10.311,0.932,0.475
10.312,0.932,0.475
10.313,0.933,0.475
10.314,0.933,0.475
10.315,0.934,0.476
10.316,0.934,0.476
10.317,0.935,0.476
10.318,0.935,0.476
10.319,0.936,0.476
10.32,0.936,0.476
10.321,0.937,0.476
10.322,0.937,0.476
10.323,0.938,0.477
10.324,0.938,0.477
10.325,0.939,0.477
10.326,0.939,0.477
10.327,0.94,0.477
10.328,0.94,0.477
10.329,0.941,0.477
10.33,0.941,0.477
10.331,0.941,0.478
10.332,0.942,0.478
10.333,0.942,0.478
10.334,0.943,0.478
10.335,0.943,0.478
10.336,0.944,0.478
10.337,0.944,0.478
10.338,0.945,0.478
10.339,0.945,0.479
10.34,0.946,0.479
10.341,0.946,0.479
10.342,0.947,0.479
10.343,0.947,0.479
10.344,0.948,0.479
10.345,0.948,0.479
10.346,0.949,0.479
10.347,0.949,0.479
10.348,0.95,0.48
10.349,0.95,0.48
10.35,0.951,0.48
10.351,0.951,0.48
10.352,0.952,0.48
10.353,0.952,0.48
10.354,0.952,0.48
10.355,0.953,0.48
10.356,0.953,0.481
10.357,0.954,0.481
10.358,0.954,0.481
10.359,0.955,0.481
10.36,0.955,0.481
10.361,0.956,0.481
10.362,0.956,0.481
10.363,0.957,0.481
10.364,0.957,0.482
10.365,0.958,0.482
10.366,0.958,0.482
10.367,0.959,0.482
10.368,0.959,0.482
10.369,0.96,0.482
10.37,0.96,0.482
10.371,0.961,0.482
10.372,0.961,0.483
10.373,0.962,0.483
10.374,0.962,0.483
10.375,0.963,0.483
10.376,0.963,0.483
10.377,0.964,0.483
10.378,0.964,0.483
10.379,0.965,0.483
10.38,0.965,0.483
10.381,0.966,0.484
10.382,0.966,0.484
10.383,0.966,0.484
10.384,0.967,0.484
10.385,0.967,0.484
10.386,0.968,0.484
10.387,0.968,0.484
10.388,0.969,0.484
10.389,0.969,0.485
10.39,0.97,0.485
10.391,0.97,0.485
10.392,0.971,0.485
10.393,0.971,0.485
10.394,0.972,0.485
10.395,0.972,0.485
10.396,0.973,0.485
10.397,0.973,0.486
10.398,0.974,0.486
10.399,0.974,0.486
10.4,0.975,0.486
10.401,0.975,0.486
10.402,0.976,0.486
10.403,0.976,0.486
10.404,0.977,0.486
10.405,0.977,0.487
10.406,0.978,0.487
10.407,0.978,0.487
10.408,0.979,0.487
10.409,0.979,0.487
10.41,0.98,0.487
10.411,0.98,0.487
10.412,0.981,0.487
10.413,0.981,0.487
10.414,0.982,0.488
10.415,0.982,0.488
10.416,0.983,0.488
10.417,0.983,0.488
10.418,0.983,0.488
10.419,0.984,0.488
10.42,0.984,0.488
10.421,0.985,0.488
10.422,0.985,0.489
10.423,0.986,0.489
10.424,0.986,0.489
10.425,0.987,0.489
10.426,0.987,0.489
10.427,0.988,0.489
10.428,0.988,0.489
10.429,0.989,0.489
10.43,0.989,0.49
10.431,0.99,0.49
10.432,0.99,0.49
10.433,0.991,0.49
10.434,0.991,0.49
10.435,0.992,0.49
10.436,0.992,0.49
10.437,0.993,0.49
10.438,0.993,0.49
10.439,0.994,0.491
10.44,0.994,0.491
10.441,0.995,0.491
10.442,0.995,0.491
10.443,0.996,0.491
10.444,0.996,0.491
10.445,0.997,0.491
10.446,0.997,0.491
10.447,0.998,0.492
10.448,0.998,0.492
10.449,0.999,0.492
10.45,0.999,0.492
10.451,1.0,0.492
10.452,1.0,0.492
10.453,1.001,0.492
10.454,1.001,0.492
10.455,1.002,0.493
10.456,1.002,0.493
10.457,1.003,0.493
10.458,1.003,0.493
10.459,1.004,0.493
10.46,1.004,0.493
10.461,1.005,0.493
10.462,1.005,0.493
10.463,1.006,0.494
10.464,1.006,0.494
10.465,1.007,0.494
10.466,1.007,0.494
10.467,1.008,0.494
10.468,1.008,0.494
10.469,1.009,0.494
10.47,1.009,0.494
10.471,1.01,0.494
10.472,1.01,0.495
10.473,1.011,0.495
10.474,1.011,0.495
10.475,1.011,0.495
10.476,1.012,0.495
10.477,1.012,0.495
10.478,1.013,0.495
10.479,1.013,0.495
10.48,1.014,0.496
10.481,1.014,0.496
10.482,1.015,0.496
10.483,1.015,0.496
10.484,1.016,0.496
10.485,1.016,0.496
10.486,1.017,0.496
10.487,1.017,0.496
10.488,1.018,0.497
10.489,1.018,0.497
10.49,1.019,0.497
10.491,1.019,0.497
10.492,1.02,0.497
10.493,1.02,0.497
10.494,1.021,0.497
10.495,1.021,0.497
10.496,1.022,0.498
10.497,1.022,0.498
10.498,1.023,0.498
10.499,1.023,0.498
10.5,1.024,0.498
10.501,1.024,0.498
10.502,0.0,0.002
10.503,0.0,0.004
10.504,0.0,0.006
10.505,0.0,0.009
10.506,0.0,0.011
10.507,0.0,0.013
10.508,0.0,0.015
10.509,0.0,0.017
10.51,0.0,0.019
10.511,0.0,0.021
10.512,0.0,0.023
10.513,0.0,0.026
10.514,0.0,0.028
10.515,0.0,0.03
10.516,0.0,0.032
10.517,0.0,0.034
10.518,0.0,0.036
10.519,0.0,0.038
10.52,0.0,0.04
10.521,0.0,0.043
10.522,0.0,0.045
10.523,0.001,0.047
10.524,0.001,0.049
10.525,0.001,0.051
10.526,0.001,0.053
10.527,0.001,0.055
10.528,0.001,0.057
10.529,0.001,0.06
10.53,0.001,0.062
10.531,0.001,0.064
10.532,0.001,0.066
10.533,0.001,0.068
10.534,0.001,0.07
10.535,0.001,0.072
10.536,0.001,0.074
10.537,0.001,0.077
10.538,0.001,0.079
10.539,0.002,0.081
10.54,0.002,0.083
10.541,0.002,0.085
10.542,0.002,0.087
10.543,0.002,0.089
10.544,0.002,0.092
10.545,0.002,0.094
10.546,0.002,0.096
10.547,0.002,0.098
10.548,0.002,0.1
10.549,0.002,0.102
10.55,0.003,0.104
10.551,0.003,0.106
10.552,0.003,0.109
10.553,0.003,0.111
10.554,0.003,0.113
10.555,0.003,0.115
10.556,0.003,0.117
10.557,0.003,0.119
10.558,0.003,0.121
10.559,0.004,0.123
10.56,0.004,0.126
10.561,0.004,0.128
10.562,0.004,0.13
10.563,0.004,0.132
10.564,0.004,0.134
10.565,0.004,0.136
10.566,0.004,0.138
10.567,0.005,0.14
10.568,0.005,0.143
10.569,0.005,0.145
10.57,0.005,0.147
10.571,0.005,0.149
10.572,0.005,0.151
10.573,0.006,0.153
10.574,0.006,0.155
10.575,0.006,0.157
10.576,0.006,0.16
10.577,0.006,0.162
10.578,0.006,0.164
10.579,0.006,0.166
10.58,0.007,0.168
10.581,0.007,0.17
10.582,0.007,0.172
10.583,0.007,0.175
10.584,0.007,0.177
10.585,0.008,0.179
10.586,0.008,0.181
10.587,0.008,0.183
10.588,0.008,0.185
10.589,0.008,0.187
10.59,0.008,0.189
10.591,0.009,0.192
10.592,0.009,0.194
10.593,0.009,0.196
10.594,0.009,0.198
10.595,0.009,0.2
10.596,0.01,0.202
10.597,0.01,0.204
10.598,0.01,0.206
10.599,0.01,0.209
10.6,0.01,0.211
10.601,0.011,0.213
10.602,0.011,0.215
10.603,0.011,0.217
10.604,0.011,0.219
10.605,0.012,0.221
10.606,0.012,0.223
10.607,0.012,0.226
10.608,0.012,0.228
10.609,0.012,0.23
10.61,0.013,0.232
10.611,0.013,0.234
10.612,0.013,0.236
10.613,0.013,0.238
10.614,0.014,0.24
10.615,0.014,0.243
10.616,0.014,0.245
10.617,0.014,0.247
10.618,0.015,0.249
10.619,0.015,0.251
10.62,0.015,0.253
10.621,0.015,0.255
10.622,0.016,0.257
10.623,0.016,0.26
10.624,0.016,0.262
10.625,0.016,0.264
10.626,0.017,0.266
10.627,0.017,0.268
10.628,0.017,0.27
10.629,0.017,0.272
10.63,0.018,0.275
10.631,0.018,0.277
10.632,0.018,0.279
10.633,0.019,0.281
10.634,0.019,0.283
10.635,0.019,0.285
10.636,0.019,0.287
10.637,0.02,0.289
10.638,0.02,0.292
10.639,0.02,0.294
10.64,0.021,0.296
10.641,0.021,0.298
10.642,0.021,0.3
10.643,0.021,0.302
10.644,0.022,0.304
10.645,0.022,0.306
10.646,0.022,0.309
10.647,0.023,0.311
10.648,0.023,0.313
10.649,0.023,0.315
10.65,0.024,0.317
10.651,0.024,0.319
10.652,0.024,0.321
10.653,0.025,0.323
10.654,0.025,0.326
10.655,0.025,0.328
10.656,0.026,0.33
10.657,0.026,0.332
10.658,0.026,0.334
10.659,0.027,0.336
10.66,0.027,0.338
10.661,0.027,0.34
10.662,0.028,0.343
10.663,0.028,0.345
10.664,0.028,0.347
10.665,0.029,0.349
10.666,0.029,0.351
10.667,0.029,0.353
10.668,0.03,0.355
10.669,0.03,0.358
10.67,0.03,0.36
10.671,0.031,0.362
10.672,0.031,0.364
10.673,0.031,0.366
10.674,0.032,0.368
10.675,0.032,0.37
10.676,0.033,0.372
10.677,0.033,0.375
10.678,0.033,0.377
10.679,0.034,0.379
10.68,0.034,0.381
10.681,0.034,0.383
10.682,0.035,0.385
10.683,0.035,0.387
10.684,0.036,0.389
10.685,0.036,0.392
10.686,0.036,0.394
10.687,0.037,0.396
10.688,0.037,0.398
10.689,0.038,0.4
10.69,0.038,0.402
10.691,0.038,0.404
10.692,0.039,0.406
10.693,0.039,0.409
10.694,0.04,0.411
10.695,0.04,0.413
10.696,0.04,0.415
10.697,0.041,0.417
10.698,0.041,0.419
10.699,0.042,0.421
10.7,0.042,0.423
10.701,0.043,0.426
10.702,0.043,0.428
10.703,0.043,0.43
10.704,0.044,0.432
10.705,0.044,0.434
10.706,0.045,0.436
10.707,0.045,0.438
10.708,0.046,0.441
10.709,0.046,0.443
10.71,0.046,0.445
10.711,0.047,0.447
10.712,0.047,0.449
10.713,0.048,0.451
10.714,0.048,0.453
10.715,0.049,0.455
10.716,0.049,0.458
10.717,0.05,0.46
10.718,0.05,0.462
10.719,0.051,0.464
10.72,0.051,0.466
10.721,0.051,0.468
10.722,0.052,0.47
10.723,0.052,0.472
10.724,0.053,0.475
10.725,0.053,0.477
10.726,0.054,0.479
10.727,0.054,0.481
10.728,0.055,0.483
10.729,0.055,0.485
10.73,0.056,0.487
10.731,0.056,0.489
10.732,0.057,0.492
10.733,0.057,0.494
10.734,0.058,0.496
10.735,0.058,0.498
10.736,0.059,0.5
10.737,0.059,0.502
10.738,0.06,0.504
10.739,0.06,0.506
10.74,0.061,0.509
10.741,0.061,0.511
10.742,0.062,0.513
10.743,0.062,0.515
10.744,0.063,0.517
10.745,0.063,0.519
10.746,0.064,0.521
10.747,0.064,0.524
10.748,0.065,0.526
10.749,0.065,0.528
10.75,0.066,0.53
10.751,0.067,0.532
10.752,0.067,0.534
10.753,0.068,0.536
10.754,0.068,0.538
10.755,0.069,0.541
10.756,0.069,0.543
10.757,0.07,0.545
10.758,0.07,0.547
10.759,0.071,0.549
10.76,0.071,0.551
10.761,0.072,0.553
10.762,0.072,0.555
10.763,0.073,0.558
10.764,0.074,0.56
10.765,0.074,0.562
10.766,0.075,0.564
10.767,0.075,0.566
10.768,0.076,0.568
10.769,0.076,0.57
10.77,0.077,0.572
10.771,0.078,0.575
10.772,0.078,0.577
10.773,0.079,0.579
10.774,0.079,0.581
10.775,0.08,0.583
10.776,0.08,0.585
10.777,0.081,0.587
10.778,0.082,0.589
10.779,0.082,0.592
10.78,0.083,0.594
10.781,0.083,0.596
10.782,0.084,0.598
10.783,0.085,0.6
10.784,0.085,0.602
10.785,0.086,0.604
10.786,0.086,0.607
10.787,0.087,0.609
10.788,0.088,0.611
10.789,0.088,0.613
10.79,0.089,0.615
10.791,0.089,0.617
10.792,0.09,0.619
10.793,0.091,0.621
10.794,0.091,0.624
10.795,0.092,0.626
10.796,0.093,0.628
10.797,0.093,0.63
10.798,0.094,0.632
10.799,0.094,0.634
10.8,0.095,0.636
10.801,0.096,0.638
10.802,0.096,0.641
10.803,0.097,0.643
10.804,0.098,0.645
10.805,0.098,0.647
10.806,0.099,0.649
10.807,0.1,0.651
10.808,0.1,0.653
10.809,0.101,0.655
10.81,0.102,0.658
10.811,0.102,0.66
10.812,0.103,0.662
10.813,0.104,0.664
10.814,0.104,0.666
10.815,0.105,0.668
10.816,0.106,0.67
10.817,0.106,0.672
10.818,0.107,0.675
10.819,0.108,0.677
10.82,0.108,0.679
10.821,0.109,0.681
10.822,0.11,0.683
10.823,0.11,0.685
10.824,0.111,0.687
10.825,0.112,0.69
10.826,0.112,0.692
10.827,0.113,0.694
10.828,0.114,0.696
10.829,0.114,0.698
10.83,0.115,0.7
